"D" "ssb0" "ssb1" "sigmass" "logLik" "AIC" "maxgrad"
5603.74173287 173.299284926 -3.14063970663 6.32066014459 -4580.96 9169.92 -0.00606501
5609.31797426 172.939593607 -3.12271656867 6.23315342506 -4311.64 8631.28 -0.000371405
5684.35790813 172.984009817 -3.11479135529 6.2576439516 -4458.69 8925.38 -4.49209e-06
4819.13966645 171.732301013 -2.91445422741 5.97153070147 -3932.25 7872.5 -3.86135e-05
5588.89002937 171.890051574 -2.96272202109 5.91384836108 -4376.97 8761.94 -2.56075e-05
4715.71131376 173.501032658 -3.08997724611 5.99544223093 -3934.24 7876.48 -2.26944e-05
4843.51607687 172.873577394 -2.9799419158 5.93984445436 -3992.85 7993.7 -1.01902e-06
5223.90406327 172.509303177 -2.98563756912 5.68457857292 -4265.88 8539.76 -1.8872e-05
5183.02883487 174.447464637 -3.26277192731 6.22452622553 -4174.98 8357.96 -7.67225e-06
5241.09332659 172.545043836 -3.02732416498 6.41688558685 -4288.11 8584.22 -7.43015e-05
5346.32037193 173.351653655 -3.13534559751 5.7611998668 -4197.05 8402.1 -0.00230702
5127.53987416 173.078026336 -3.16605452526 6.33730977178 -4125.56 8259.12 -0.000488555
5035.93910733 172.559854939 -3.10519217898 6.38037625989 -3940.19 7888.38 -0.0028483
5546.59845116 171.939858023 -2.96617611276 6.22175934629 -4371.25 8750.5 -3.57318e-05
5318.66303747 172.008988495 -3.04109458947 6.14474680813 -4040.2 8088.4 -0.000237362
5018.43390983 173.470672914 -3.1512726909 6.18376517428 -3976.13 7960.26 -2.16541e-05
4855.58264506 173.25665162 -3.13966061915 6.26562622243 -3892.47 7792.94 -0.000231154
5946.62251865 172.81980276 -3.08780119169 6.35875399052 -4766.76 9541.52 -4.15541e-05
5725.29455983 173.56842537 -3.19682770916 6.23885660927 -4485.89 8979.78 -0.00119446
5413.62217418 172.566160722 -3.02221610014 5.93272702259 -4255.21 8518.42 -2.10051e-06
5149.60294641 172.925137861 -3.15440711103 6.10416016444 -3933.87 7875.74 -0.00141672
4904.66077821 172.562168882 -3.0522815592 6.47190541337 -3925.61 7859.22 -2.26569e-06
5409.05883476 172.607301939 -2.96096148876 6.2464698654 -4531.36 9070.72 -0.000643328
5156.86085788 173.049028978 -3.09338133745 6.03084944884 -4092.52 8193.04 -8.27076e-05
4835.90735297 172.460084445 -3.02976449778 6.04861750529 -3836.05 7680.1 -1.15016e-05
5045.06946812 173.857736887 -3.23707848691 6.368268507 -4035.14 8078.28 -1.24247e-05
5038.13836124 172.934339457 -3.07249102644 5.85617204561 -3944.98 7897.96 -2.867e-06
5512.37351138 172.184923618 -2.94078474827 5.81321252698 -4489 8986 -0.000165224
4633.88970712 173.437924574 -3.25771191914 6.34827574377 -3526.85 7061.7 -1.49587e-06
5405.59389596 173.156665766 -3.12219009073 6.00782100508 -4291.91 8591.82 -7.04964e-05
5202.32963416 172.946280963 -3.14233219961 6.36823856986 -4094.39 8196.78 -0.000282493
5727.30700958 173.579268594 -3.19761331175 6.2089710944 -4499.84 9007.68 -6.37623e-07
5517.72246533 173.723111613 -3.22336265085 6.16542955131 -4301.47 8610.94 -6.9785e-05
5261.37574969 173.261431868 -3.13185518626 6.45264847053 -4214.75 8437.5 -9.67082e-05
5371.95705928 171.530086803 -2.95869986028 6.31303906585 -4109.44 8226.88 -4.92546e-05
5222.86024943 172.887957412 -3.06605091799 6.26116913763 -4228.71 8465.42 -1.47064e-07
5307.88166407 171.792252223 -2.99725423267 6.04914811316 -4050.07 8108.14 -0.000411358
5075.79713303 173.176884808 -3.17912993291 6.56095491331 -3964.42 7936.84 -0.000228041
5107.24489839 172.129599982 -2.93646531772 5.57649772009 -4044.78 8097.56 -1.23359e-06
5205.18915529 172.314355534 -3.00876570532 6.23584763815 -4190.21 8388.42 -5.79592e-05
5754.2331156 173.074927162 -3.15690299739 6.39200819683 -4624.47 9256.94 -0.0013614
4902.99189295 173.075422631 -3.02786527842 5.97678458296 -4095.9 8199.8 -8.00279e-05
5677.45811145 173.874756906 -3.1991624342 5.96221247405 -4431.83 8871.66 -6.17149e-06
5401.26257663 173.410797294 -3.12404768522 5.8925182036 -4230.03 8468.06 -5.99081e-05
5409.0297439 173.516202494 -3.27977241827 6.27525747255 -4088.52 8185.04 -9.20143e-05
5429.29645031 172.860334302 -3.11131169339 6.15333124642 -4197.69 8403.38 -3.39174e-05
5218.64936515 173.746045782 -3.22026096554 6.09886130896 -4021.97 8051.94 -5.39492e-05
5948.77034785 173.000366583 -3.06631177357 5.98126713246 -4785.86 9579.72 -1.5911e-05
4710.78774537 172.731291721 -3.05809236084 6.30748250599 -3841.39 7690.78 -2.40793e-06
5062.35508781 173.711410711 -3.20994761053 6.3225928949 -3959.76 7927.52 -0.00148361
5226.64631049 173.522375311 -3.17217668407 6.22319533372 -4184.19 8376.38 -1.14841e-05
5483.55193805 172.731938461 -3.04018015722 6.08238385556 -4377.44 8762.88 -4.48936e-05
5219.4154209 173.024370926 -3.06361283242 6.20350748534 -4162.4 8332.8 -7.39306e-06
5562.32013182 173.459469996 -3.18759418003 6.1151703324 -4239.34 8486.68 -5.73418e-05
4713.58636154 173.732270763 -3.20434829238 6.45387611786 -3701.57 7411.14 -1.15092e-05
5124.10761576 172.246046034 -3.01443087232 5.98587635945 -3977.77 7963.54 -0.00055375
5206.62273064 172.63599459 -3.04659286502 6.05895810241 -4211.61 8431.22 -5.49107e-07
5581.90914951 173.617452425 -3.19729063093 6.6003707873 -4463.43 8934.86 -8.41884e-05
4835.99184014 173.005417028 -3.13049062418 6.09264575445 -3775.98 7559.96 -6.15073e-05
5103.49622992 172.418548412 -2.98549182083 6.0516437655 -4161.81 8331.62 -0.000192896
5102.23650591 173.751580505 -3.20903045204 6.26789327783 -4015.45 8038.9 -0.000142652
5500.31362268 173.045862423 -3.0739634828 5.98369414229 -4464.95 8937.9 -3.79669e-06
5155.99639146 172.591274222 -3.06198572593 6.37370125435 -4081.08 8170.16 -2.56134e-05
5148.17975608 172.760848106 -3.0737607356 5.82273532951 -4011.74 8031.48 -0.000116358
5335.62922068 172.9302397 -3.11846016423 6.13511283554 -4066.46 8140.92 -3.81034e-07
5565.21691456 174.260930429 -3.22230087265 6.26583476103 -4480.67 8969.34 -0.000181321
5126.27027512 174.515012367 -3.27430470976 6.08468000049 -4131.51 8271.02 -0.000723971
4952.79030486 172.715767791 -3.01890944868 6.01356564738 -4034.73 8077.46 -0.000709747
5578.78595587 173.029091707 -3.10747135129 6.26276757564 -4398.06 8804.12 -1.65115e-05
5573.6053883 173.080286554 -3.14329233415 6.20294181166 -4302.87 8613.74 -6.42666e-06
5491.96872305 173.455607207 -3.22054984079 6.27786475107 -4327.13 8662.26 -0.00112488
5424.91634338 172.340135907 -3.01659600168 6.26442427958 -4419.54 8847.08 -5.20737e-05
5552.01669583 172.435499938 -3.00863743499 5.96109003516 -4329.58 8667.16 -9.15071e-05
4912.61902583 172.957191275 -3.06799617517 6.0639526196 -4002.13 8012.26 -0.00324382
5398.61835361 173.356531276 -3.12551542271 5.9376242164 -4350.45 8708.9 -7.17086e-06
4998.53277831 172.425800762 -3.02758279869 6.42884278255 -3970.44 7948.88 -0.00551316
5319.6571409 172.764385552 -3.06144598327 6.12676891399 -4165.95 8339.9 -3.76154e-06
5326.26767083 172.667929256 -3.04388021498 5.79814435303 -4266.7 8541.4 -0.0068411
5518.57273478 172.676140419 -3.03930253575 5.88133662948 -4267.07 8542.14 -1.50179e-05
4831.48768037 173.067787602 -3.13500477979 6.07664221727 -3823.64 7655.28 -2.03089e-06
5786.85415455 173.688423177 -3.23605659449 6.309312473 -4486.4 8980.8 -0.00207274
4893.71252815 172.65774007 -3.01836544959 6.13303277652 -4024.12 8056.24 -2.25191e-06
4920.17861651 173.273435375 -3.10981135364 6.3710074599 -3981.06 7970.12 -0.00133411
5266.96956824 173.1876757 -3.10466055428 6.17897567733 -4303.56 8615.12 -1.02516e-07
5121.63619033 172.89454664 -2.98877842866 5.6429500326 -4095.66 8199.32 -8.46093e-05
5431.52424273 173.750564768 -3.21193875768 6.55123269417 -4319.41 8646.82 -0.00224533
5350.36982144 172.385136573 -3.03450235105 6.22301070925 -4185.89 8379.78 -6.21991e-05
5474.01754734 171.708217298 -2.90776246028 5.8507158245 -4254.64 8517.28 -9.8246e-05
5366.66566012 172.419955263 -2.98902461254 6.04694529179 -4290.85 8589.7 -7.78569e-05
5014.42478718 172.987545011 -3.07681029628 6.05608667554 -4066.2 8140.4 -0.00109917
5415.84250829 173.24518943 -3.11167336272 6.20372373161 -4249.26 8506.52 -5.62593e-07
5459.26335459 172.413481796 -3.00509043042 6.22747762128 -4394.36 8796.72 -0.000427038
5478.30276145 172.223347735 -2.96996663445 6.20983316933 -4406.4 8820.8 -5.03817e-05
5340.83208233 172.701226309 -3.08057215003 6.17967492344 -4186.63 8381.26 -0.000719387
5509.22914152 173.700439049 -3.25148596126 6.42470208876 -4289.54 8587.08 -4.84948e-06
4943.16759042 173.307853261 -3.11196118506 6.25065510525 -4026.43 8060.86 -1.20175e-05
5304.48217706 173.655356243 -3.20317920263 6.04584866098 -4093.92 8195.84 -2.52987e-07
4656.03909607 172.652899995 -3.01528369322 6.21302687552 -3721.68 7451.36 -0.000251265
5012.20319511 172.627882301 -3.03801759125 6.1717206376 -3967.8 7943.6 -3.15935e-05
5686.73726082 172.569384758 -3.01905167998 6.12269553359 -4559.07 9126.14 -0.00341983
5281.68111321 172.393601079 -3.0713139169 6.42970889703 -4097.72 8203.44 -3.34894e-05
5341.250018 173.385662628 -3.25935940885 6.70732787243 -4046.13 8100.26 -0.000227985
4941.71442656 173.624996455 -3.15025471356 6.26900690269 -3927.09 7862.18 -0.00203327
4912.13033054 172.419549794 -2.97014205459 5.99848081629 -4056.94 8121.88 -0.00050466
4969.82544242 173.02387884 -3.05275327049 5.92855006379 -3927.53 7863.06 -3.28681e-05
5139.22038813 173.363275701 -3.17604369285 6.0216454671 -3956.74 7921.48 -0.00517094
4873.29737495 173.16691556 -3.14800049074 6.46389915612 -3852.31 7712.62 -0.00116579
5291.56404633 173.771711141 -3.20093166934 6.15058364858 -4258.5 8525 -7.7726e-05
5654.50193997 173.697173838 -3.18247971937 6.28428934888 -4527.04 9062.08 -0.0034602
5674.37237424 172.739742492 -3.11068541587 6.31413807932 -4402.86 8813.72 -5.07083e-06
5397.42193139 172.137993518 -2.98846174587 6.2977992548 -4318.39 8644.78 -0.00225893
4880.15806094 173.217786651 -3.08815924773 6.326583394 -3945.15 7898.3 -3.69517e-05
5291.62420992 172.996384422 -3.14570662147 6.3475648969 -4067.94 8143.88 -7.98251e-05
5598.62819075 173.109987366 -3.18600059074 6.17691403985 -4274.96 8557.92 -3.12257e-05
5231.00820307 173.384240298 -3.14736167308 6.16945084366 -4206.67 8421.34 -2.02678e-05
5014.51141203 173.816954971 -3.18523037837 6.37924768914 -4080.98 8169.96 -0.00160549
5408.62326391 173.550086254 -3.23338309623 6.35298621947 -4150.21 8308.42 -0.00136753
5228.14189349 172.497620087 -2.98558753659 5.95995121036 -4278.91 8565.82 -0.00243852
5386.64573863 172.669797609 -3.14545368826 6.24198390657 -4094.63 8197.26 -0.00161123
5067.42399097 171.610132814 -2.89084262205 5.73213030355 -4065.94 8139.88 -0.000163709
5491.13277282 172.976114326 -3.08367236544 5.87256436606 -4294.47 8596.94 -0.00835752
5521.19712409 173.5958559 -3.2451524146 6.44225124121 -4269.63 8547.26 -0.00339016
4908.60466683 173.439338081 -3.16458057101 6.07878759825 -3904.16 7816.32 -9.09857e-05
5295.96359445 173.492884306 -3.19298890436 6.48296763125 -4256.01 8520.02 -9.01892e-05
5476.9897297 172.176027301 -3.01509334195 6.43171892584 -4267.4 8542.8 -6.96032e-06
5381.69098541 172.742821908 -3.05390053632 6.15646486986 -4358.44 8724.88 -3.30254e-05
5108.11707248 172.57830183 -3.05778552625 6.04799076564 -3986.39 7980.78 -0.000462054
5286.72572794 172.216711675 -3.02350504223 6.29202706304 -4267.59 8543.18 -2.6878e-06
5045.67162947 173.698516033 -3.19646647577 6.25530754243 -4021.29 8050.58 -0.000480909
5392.02918415 173.032225417 -3.0847268753 6.11794747778 -4258.76 8525.52 -7.50056e-06
5204.74843969 173.128494201 -3.1272088011 6.04558536668 -4098.04 8204.08 -9.91707e-05
5360.81775155 173.355190613 -3.16040617835 6.42782360055 -4239.67 8487.34 -0.00143936
5339.53891426 173.079508972 -3.04186588731 6.04807646687 -4339.47 8686.94 -4.01523e-05
5775.20127421 173.414748839 -3.16661364156 6.1128783604 -4536.1 9080.2 -5.06659e-05
4937.88862939 172.621415407 -3.02815171917 5.81890450543 -4000.91 8009.82 -0.000517632
5158.69206287 172.457720652 -3.04591044359 6.35045423543 -4130.66 8269.32 -2.64497e-05
5315.10393854 173.652203974 -3.1840751628 6.17494732736 -4300.42 8608.84 -4.70714e-05
6003.68887539 173.864138886 -3.2810562427 6.21997408349 -4541.23 9090.46 -0.00374455
5740.83170897 172.49017925 -3.03265834432 6.2510036043 -4541.89 9091.78 -0.0053233
5163.87549505 173.498437275 -3.17343729934 6.16898934389 -4011.5 8031 -0.000461284
5292.59385798 172.458126622 -3.08867190953 6.37221139952 -4015.02 8038.04 -3.02485e-05
5179.43694308 172.822241955 -3.07673560195 6.03052419887 -4042.62 8093.24 -6.70334e-05
5146.92650066 172.305848317 -2.94055860589 5.99055022602 -4155.55 8319.1 -0.00017925
4903.69230649 173.067106678 -3.07158672339 5.79694425908 -3963.35 7934.7 -9.81717e-06
4935.28622495 172.788084572 -3.03401891152 5.86302184021 -3995.18 7998.36 -2.11492e-05
5192.12233367 173.552709231 -3.09430855816 5.95324577169 -4173.77 8355.54 -0.000384541
4798.126086 174.080536147 -3.33622944386 6.41536505667 -3616.78 7241.56 -0.00324966
5387.99723773 172.307140564 -3.00213969733 6.11625940083 -4315.61 8639.22 -7.83566e-06
4933.51470573 172.764632729 -3.10509819159 6.28620295329 -3866.44 7740.88 -0.000119121
4709.51008339 172.975401311 -3.1120687445 6.16210561695 -3748.98 7505.96 -0.00186845
5047.12166991 172.935753687 -3.0769552911 6.31075592437 -4064.72 8137.44 -0.000118075
5715.7048583 173.549734236 -3.19725793955 6.78840090569 -4461.46 8930.92 -0.000186824
5165.51805818 173.000707477 -3.12921015821 6.18236216891 -4067.6 8143.2 -3.00678e-06
5364.65452705 172.219137657 -3.02908764576 6.38260891327 -4258.33 8524.66 -0.000395106
5038.28712295 172.276099097 -2.97451868063 6.07914166719 -4083.96 8175.92 -2.15774e-05
5741.69506383 171.888125407 -2.94527515762 6.07833648305 -4600.78 9209.56 -8.55476e-05
5411.63471686 172.988808382 -3.11592477163 6.23995033207 -4217.14 8442.28 -2.50918e-05
5371.86769773 172.554391966 -3.0459262906 5.9823535883 -4197.19 8402.38 -0.000383517
5445.41449388 172.483458935 -2.99804566211 6.04316711579 -4376.02 8760.04 -0.000442423
5189.00042442 172.256257923 -2.95056220317 6.05831432413 -4349.84 8707.68 -0.000462459
5527.33529287 173.924563066 -3.1778254521 6.25803273421 -4475.39 8958.78 -0.00492739
5409.47514523 173.217333889 -3.12728797534 6.21728070285 -4339.3 8686.6 -0.00285519
4924.09163023 172.877359466 -3.04966418259 6.22964795219 -4021.08 8050.16 -0.000200939
5311.04611789 172.593185513 -3.06149706182 6.05297857986 -4131.81 8271.62 -5.02778e-05
4954.81417218 173.426511797 -3.14275106117 6.30705164409 -3917.65 7843.3 -5.71614e-06
5356.08255154 172.873474748 -3.143609748 6.28838261722 -4053.11 8114.22 -3.84174e-06
5166.03890694 173.02314823 -3.1176927295 6.34390060231 -4013.19 8034.38 -3.10417e-06
5139.55349797 173.130677367 -3.09426344271 6.17039235198 -4116.68 8241.36 -0.001351
5610.24506316 173.210203243 -3.13628653177 6.1110362326 -4341.47 8690.94 -4.89399e-07
5085.84116898 173.521975312 -3.17267995908 6.26805131418 -4024.78 8057.56 -0.00432399
5165.73228944 173.099518586 -3.08647721635 5.9780543806 -4092.53 8193.06 -1.7421e-05
5415.91310801 172.797876828 -3.06294836851 6.02791360367 -4180.08 8368.16 -6.29455e-05
5218.85333177 173.546740799 -3.12719263938 6.080402873 -4220.45 8448.9 -0.00105499
5618.23515072 172.541001749 -3.00948202596 5.93775114691 -4498.1 9004.2 -4.7955e-05
5555.92809348 173.65063087 -3.20100002168 6.26620494991 -4346.84 8701.68 -0.00053016
5318.79062002 172.559860508 -3.02404652786 6.02154977727 -4248.87 8505.74 -0.00130692
5562.50526114 173.371583748 -3.1790797298 6.16103315171 -4363.05 8734.1 -3.29593e-05
5315.82333261 172.185797551 -2.96185995377 5.98114876648 -4307.96 8623.92 -5.91292e-05
5442.81848263 173.351768366 -3.09890208374 6.13897614952 -4443.95 8895.9 -2.48184e-06
5323.69302766 171.627516144 -2.91174460126 5.98245775431 -4219.11 8446.22 -5.03258e-07
4756.75554573 173.659742403 -3.14310350525 6.08218710345 -3814.65 7637.3 -7.23297e-06
5661.58466258 173.545243472 -3.17747772427 6.20898296644 -4333.8 8675.6 -6.11679e-06
5437.55751472 172.8702763 -3.03985746925 6.15865933138 -4446.65 8901.3 -0.000428506
4776.9109575 173.943686939 -3.17288296276 5.92950838202 -3890.64 7789.28 -0.0060216
4750.4341124 172.785874823 -3.0282410124 6.26131079344 -3885.85 7779.7 -0.00482096
4849.23113256 172.539648724 -3.1084886647 6.49417979799 -3873.32 7754.64 -7.78133e-05
5323.91569444 173.993983704 -3.28165212504 6.44349842844 -4165.46 8338.92 -5.98554e-05
5293.3810537 174.109598331 -3.30098345065 6.21538067705 -4080.71 8169.42 -0.000327275
5197.43723352 173.970156723 -3.20396407968 6.21266592639 -4130.31 8268.62 -1.28145e-06
5545.6839417 172.309462814 -2.96525418714 5.84609568234 -4415.95 8839.9 -0.000229982
5286.21886868 172.276579191 -2.96157035448 6.29000217252 -4415.98 8839.96 -1.45617e-05
5210.97904512 173.021418953 -3.06998760048 5.98461810739 -4232.99 8473.98 -0.000603198
4836.81341407 172.18373344 -3.00356850904 6.18527412016 -3882.49 7772.98 -1.13571e-06
5241.6951477 172.567475702 -3.00120919801 5.97982400271 -4211.78 8431.56 -1.67948e-05
5483.966848 173.854766103 -3.28962691817 6.44371744909 -4224.39 8456.78 -0.000672446
5047.90879189 172.794842049 -3.09430527725 6.38870783201 -3953.19 7914.38 -2.69397e-05
4862.91301744 173.742915014 -3.18209342621 6.34021665891 -3885.9 7779.8 -0.00243723
5386.7150953 173.341203402 -3.11150025611 6.24132556584 -4313.03 8634.06 -1.80252e-05
5378.57555564 172.755364324 -3.09352487732 5.94855576062 -4127.75 8263.5 -0.000171865
5424.33601229 173.099520122 -3.20300299626 6.41037600424 -4080.01 8168.02 -6.48328e-05
5385.82332426 172.576203602 -3.00797199092 5.87429763086 -4289.61 8587.22 -1.51879e-05
5301.90161036 172.665365759 -3.11718577258 6.19731488518 -4079.31 8166.62 -0.0026186
5815.69305224 173.194636639 -3.17011255265 6.22821788311 -4493.67 8995.34 -1.42313e-07
4907.53589227 173.352480986 -3.16476760132 6.14716868679 -3812.78 7633.56 -3.17024e-06
5260.60871671 172.576744379 -3.07802135765 6.45938128809 -4141.44 8290.88 -3.82042e-06
5071.7594214 172.961800237 -3.12964345198 6.2991247297 -3969.42 7946.84 -6.89283e-06
4659.45584198 172.832656404 -2.99767708244 6.01750949579 -3867.14 7742.28 -2.36205e-05
5492.24779523 172.801502316 -3.04978103938 5.88703976185 -4371.98 8751.96 -8.19916e-06
5262.22148147 173.054376373 -3.12045475554 6.13198356959 -4164.07 8336.14 -1.90124e-05
4583.15876911 172.833608933 -3.06106622835 6.19107749495 -3677.87 7363.74 -0.00418576
5551.6096133 173.655418585 -3.18219372673 6.05583962199 -4405.63 8819.26 -0.000720746
5244.94578569 173.65762901 -3.2234872522 6.27796300782 -4063.29 8134.58 -2.68559e-06
4813.0499481 172.662773066 -3.03582751417 6.22109140166 -3866.81 7741.62 -9.89933e-08
5535.81777101 172.837565981 -3.09386075196 6.29197172909 -4446.75 8901.5 -3.89172e-05
5517.11820048 172.447472344 -3.06480387999 6.27700368111 -4342.44 8692.88 -0.000227385
5352.93405113 173.723874035 -3.20523787619 6.20404815015 -4273.87 8555.74 -0.00496843
5758.81950042 173.356409642 -3.09093893002 6.0880480301 -4700.52 9409.04 -0.000126648
5285.04136409 172.800671528 -3.09836274787 6.23934033234 -4136.13 8280.26 -0.000160566
5526.27832158 173.922969496 -3.26517866794 6.43305761694 -4231.03 8470.06 -0.000867373
4966.91959285 173.417204513 -3.13406977039 6.18569884798 -3977.13 7962.26 -8.17419e-05
5368.07538677 172.86921961 -3.04275128744 6.03034414568 -4292.98 8593.96 -9.42955e-06
5397.70276794 173.018087276 -3.10880603352 6.15593851154 -4263.17 8534.34 -7.74098e-07
5576.49651613 173.051345839 -3.15008720313 6.38318509351 -4349.4 8706.8 -1.97763e-05
5710.80321493 172.400108468 -3.01497424389 5.98295078431 -4502.96 9013.92 -5.33356e-06
4753.7457331 172.93439981 -3.08321374413 6.1879586336 -3894.43 7796.86 -2.27652e-06
5195.54216099 172.889939109 -3.09440920101 6.35892954882 -4212.17 8432.34 -3.26793e-05
5582.24751705 173.118481983 -3.12324035894 6.32968937853 -4331.48 8670.96 -3.04502e-05
4992.40077054 172.167591135 -2.98809441695 6.18069859235 -3904.13 7816.26 -6.94282e-06
5578.62208346 172.756935033 -3.08338138809 6.3056523002 -4391.39 8790.78 -8.54368e-07
4889.44769078 173.510730379 -3.15905434608 6.32090352185 -3859.41 7726.82 -0.00201332
5332.71377891 173.172838227 -3.11510315722 6.37457390036 -4319.38 8646.76 -3.95278e-07
5097.20720828 174.210023082 -3.27738412114 6.40982852635 -4050.42 8108.84 -2.48722e-06
5024.99640316 172.998052881 -3.17522308883 6.4926199118 -3887.15 7782.3 -0.00102686
5630.32523443 173.492092884 -3.18347591044 6.18206990244 -4354.62 8717.24 -2.11955e-05
5360.57370067 173.165578814 -3.13519886819 6.09397655837 -4214.74 8437.48 -3.19946e-05
5304.01656096 173.014427704 -3.05147862379 6.03273743412 -4324.39 8656.78 -0.000394875
5153.98757657 173.674318244 -3.25020870802 6.43607555318 -3981.38 7970.76 -0.0036984
4969.69929849 172.594761914 -2.97739259437 5.7391881165 -4011.27 8030.54 -4.75418e-05
5557.69861677 173.589218134 -3.26272476208 6.60934544835 -4324.57 8657.14 -9.28814e-05
5121.26238328 172.086904918 -2.89837109366 5.89913488561 -4202.81 8413.62 -0.000266384
4630.93816258 173.469071468 -3.23981012198 6.48600614259 -3605.1 7218.2 -2.25541e-05
6091.11774013 172.349060124 -3.03965052679 6.11082026175 -4745.52 9499.04 -0.000960646
5154.78661678 172.108659813 -3.019382061 5.98191580158 -3977.72 7963.44 -2.82392e-07
5029.13502075 173.277571772 -3.15168914725 6.24266677664 -4027.35 8062.7 -1.62245e-07
5459.49092008 172.74835075 -3.09393609614 6.08612876906 -4279.53 8567.06 -9.97676e-05
5357.0069054 173.069029663 -3.07836647185 5.94135113395 -4311.32 8630.64 -0.000352107
4800.93674213 173.010341047 -3.13930614805 6.30272421658 -3817.96 7643.92 -3.34674e-05
5156.50380479 173.379268189 -3.1665738027 6.24494718856 -4048.7 8105.4 -4.10155e-05
5108.09339051 172.933492349 -3.01435903993 6.06681488103 -4143.79 8295.58 -2.36583e-06
5660.35036482 173.008694073 -3.08191380692 6.02068766501 -4460.27 8928.54 -0.000649323
5037.13654735 172.514976376 -3.02646709488 5.96876060667 -3962.11 7932.22 -1.47204e-06
4984.59055423 172.244063778 -3.01257481025 6.26422102668 -4068.23 8144.46 -0.00200172
4770.38479444 174.284932821 -3.22433976376 6.0464879598 -3859.02 7726.04 -0.00207629
5278.64868285 173.250561405 -3.16569026158 6.39882895447 -4212.73 8433.46 -0.000373997
5263.45033499 173.065887838 -3.04934878234 6.10801187753 -4335.77 8679.54 -8.0477e-06
4782.53332715 173.92053396 -3.18771673057 6.2352567312 -3927.01 7862.02 -0.000106035
5093.03663576 172.225690853 -3.02164354292 6.46537623584 -4042.81 8093.62 -5.47452e-07
