"session","ID","occasion","trap","tim","ss"
1,22,1,2,2686.99999999988,136.4859107
1,23,1,2,2723.5,136.0607807
1,23,1,4,2740.99999999988,147.7544506
1,23,1,5,2744.91669999994,143.9551069
1,24,1,1,2800.5834,140.2033316
1,25,1,4,2946.99999999988,143.4104279
1,25,1,5,2947.83339999989,141.0514991
1,25,1,3,2958.24999999988,134.2972883
1,26,1,1,3052.16669999994,140.4132714
1,27,1,5,3181.58339999989,152.5281469
1,27,1,4,3184.83339999989,141.2048494
1,27,1,6,3191.91669999994,143.8588746
1,27,1,1,3199.66669999994,139.7620636
1,28,1,3,3209.66669999994,132.9747005
1,29,1,4,3704.83339999989,142.8789346
1,29,1,5,3708.5834,138.7727515
1,29,1,3,3711.91669999994,141.3119916
1,29,1,2,3725.91669999994,138.8207359
1,30,1,2,3854.99999999988,138.695243
1,31,1,1,3887.8334,139.3280896
1,31,1,4,3896.16669999994,145.9296278
1,31,1,5,3900.0834,143.146486
1,31,1,3,3904.25,139.8902452
1,32,1,1,3914.5834,139.3280896
1,32,1,6,3926.91669999994,137.8437065
1,33,1,2,4240.75,136.0463225
1,33,1,3,4242.5834,133.2017844
1,33,1,1,4256.91669999994,136.6069463
1,34,1,2,4357.16669999994,136.5550827
1,34,1,3,4357.5834,133.5909644
1,35,1,3,4657.58339999989,133.248838
1,36,1,3,4797.66669999994,133.3832273
1,37,1,2,4947.83339999989,151.8125819
1,37,1,1,4948.66669999994,148.3593565
1,37,1,3,4959.91669999994,142.2794318
1,37,1,6,4964.99999999988,141.1380168
1,37,1,4,4966.08339999989,138.2883913
1,37,1,5,4968.16669999994,138.9056314
1,38,1,1,5123.99999999988,151.0088434
1,38,1,2,5132.5,142.3128755
1,38,1,6,5139.58339999989,139.3889386
1,38,1,3,5140.5,138.652564
1,38,1,4,5143.08339999989,144.3297168
1,39,1,2,5240.66669999994,151.6018082
1,39,1,1,5241.41669999994,149.124587
1,39,1,3,5252.74999999988,140.5302752
1,39,1,6,5257.5834,141.2831123
1,39,1,4,5258.91669999994,138.3356516
1,39,1,5,5260.74999999988,137.9629143
1,40,1,5,5393.91669999994,142.7366236
1,40,1,1,5401.24999999988,150.7005555
1,41,1,6,5415.91669999994,142.200219
1,42,1,6,5434.41669999994,142.200219
1,43,1,4,5602,147.8557455
1,43,1,5,5605.75,143.5861057
1,43,1,3,5610.41669999994,139.2015334
1,44,1,6,5618.5,138.1052302
1,44,1,1,5633.16669999994,136.4036412
1,44,1,2,5635.74999999988,136.6880858
1,45,1,2,5656.41669999994,135.9647332
1,46,1,4,5794.5,147.4871685
1,46,1,5,5797.75,145.9341802
1,46,1,3,5801.8334,138.071731
1,47,1,6,5826.99999999988,141.6104654
1,47,1,1,5836.16669999994,136.7966947
1,47,1,2,5841.25,135.8194866
1,48,1,6,5848.41669999994,143.0091009
1,49,1,5,5934.24999999988,154.4518733
1,49,1,4,5937.41669999994,142.6642668
1,49,1,6,5944.41669999994,145.997904
1,49,1,1,5952.49999999988,138.8402614
1,50,1,5,6064.5,141.1717584
1,50,1,4,6076.91669999994,142.2524604
1,50,1,3,6084.24999999988,138.4400563
1,51,1,6,6091.66669999994,138.8953011
1,51,1,1,6099.16669999994,136.0062808
1,52,1,1,6206.16669999994,138.3425267
1,53,1,2,6349.41669999994,137.9761094
1,54,1,1,6368.8334,151.5127838
1,54,1,6,6369.91669999994,156.284246
1,54,1,5,6378.41669999994,146.8939035
1,54,1,4,6386.0834,139.9280711
1,55,1,4,6413.49999999988,139.3154586
1,56,1,2,7154.08339999989,139.229563
1,57,1,3,7169.83339999989,133.0138461
1,58,1,3,7262.41669999994,135.7613577
1,59,1,4,7698.5,146.2838593
1,59,1,5,7702.91669999994,139.1441489
1,59,1,3,7706.91669999994,139.684597
1,59,1,2,7720.99999999988,138.1298934
1,60,1,6,7725.58339999989,137.1758686
1,60,1,1,7729.58339999989,136.1163274
1,61,1,5,8014.75,141.1005896
1,62,1,5,8036.66669999994,153.2276017
1,63,1,4,8053.25,143.2565373
1,63,1,6,8060.24999999988,145.4558292
1,63,1,1,8067.99999999988,142.6075465
1,64,1,2,8157.41669999994,138.6347027
1,64,1,3,8157.99999999988,135.7763098
1,65,1,2,8335.3334,151.2078391
1,65,1,1,8336.08339999989,150.2249046
1,65,1,3,8347.33339999989,142.0527388
1,65,1,6,8352.16669999994,141.5272052
1,65,1,4,8353.24999999988,141.1969105
1,65,1,5,8355.58339999989,140.4091736
1,66,1,2,8417.25,140.9957856
1,66,1,3,8417.58339999989,134.6866443
1,67,1,6,8632.24999999988,136.7848589
1,68,1,3,8723.24999999988,134.3361971
1,69,1,4,8886.74999999988,146.5941318
1,69,1,3,8890.25,139.6906541
1,69,1,5,8895.83339999989,145.79272
1,69,1,2,8904.16669999994,137.9575098
1,69,1,1,8905.83339999989,139.6558139
1,70,1,6,8907.3334,137.6978614
1,71,1,6,8927.3334,140.1790903
1,72,1,1,8967.25,137.7892025
1,73,1,1,9042.58339999989,135.8855051
1,74,1,4,9093.74999999988,148.2510161
1,74,1,5,9097.74999999988,142.7565564
1,74,1,3,9102.74999999988,138.2522987
1,75,1,6,9110.3334,137.33857
1,75,1,2,9116.74999999988,138.2814185
1,76,1,4,9278.99999999988,142.8617903
1,76,1,5,9279.49999999988,144.4822322
1,76,1,3,9289.08339999989,134.3217525
1,77,1,6,9291,136.8449167
1,78,1,5,10056,137.6574636
1,79,1,6,10196.75,135.8616772
1,80,1,2,10258.9999999999,150.9332751
1,80,1,1,10259.6666999999,150.6885634
1,80,1,3,10271.3333999999,141.0933889
1,80,1,6,10275.7499999999,140.6146921
1,80,1,4,10276.5,143.8353794
1,80,1,5,10278.9166999999,140.4458388
1,81,1,1,10349.9999999999,151.5716615
1,81,1,6,10351.0833999999,156.0560733
1,81,1,5,10359.5833999999,146.1291101
1,81,1,4,10366.6666999999,144.7271897
1,82,1,2,10367.5834,135.6514347
1,82,1,3,10369.4999999999,137.893809
1,83,1,3,10574.9166999999,136.2157015
1,83,1,2,10574.9166999999,137.3897503
1,84,1,6,10690.2499999999,139.0315258
1,85,1,2,10797.25,135.9954196
1,85,1,3,10807.75,133.3491638
1,86,1,5,10984.25,153.4515777
1,86,1,4,10987.5,140.4051071
1,86,1,6,10994.3334,144.1733293
1,86,1,3,10998.2499999999,133.8783372
1,86,1,1,11002.5,138.1879214
1,87,1,4,11136.5,147.1214876
1,87,1,5,11140.5834,141.5776299
1,87,1,3,11144.9166999999,140.1450925
1,88,1,2,11159.5834,137.7490545
1,88,1,1,11168.75,135.01521
1,89,1,4,11300.5,141.8772086
1,89,1,5,11304.1666999999,144.4221948
1,89,1,3,11307.75,140.4376368
1,89,1,2,11321.75,136.356468
1,90,1,2,11342.8333999999,135.4481932
1,90,1,6,11358.5,140.7015359
1,91,1,2,11413.8334,137.3758906
1,92,1,4,11489.25,145.6812349
1,92,1,5,11499.0833999999,140.8932914
1,92,1,1,11508.5833999999,143.8818979
1,93,1,5,11544.2499999999,138.3165406
1,94,1,6,12031.2499999999,138.4219602
1,95,1,2,12590.75,151.5184635
1,95,1,1,12591.4166999999,150.0621823
1,95,1,3,12602,142.1833366
1,95,1,6,12607.7499999999,139.7754937
1,95,1,4,12608.6666999999,141.5332056
1,95,1,5,12610.75,143.0386899
1,96,1,3,12948.7499999999,137.6490616
1,97,1,1,12970.6666999999,140.0659116
1,98,1,4,13307.3334,146.7077175
1,98,1,5,13311.25,142.6838332
1,98,1,3,13316.0833999999,139.3007105
1,99,1,6,13323.0834,136.2204337
1,99,1,2,13342.7499999999,135.8825658
1,100,1,6,13355.9166999999,135.6985357
1,101,1,4,13500.3334,145.272367
1,101,1,5,13501.0834,152.0608554
1,101,1,3,13510.25,137.8583249
1,101,1,6,13511.5834,142.7945397
1,102,1,3,13545.9166999999,139.2128864
1,102,1,1,13557.5833999999,141.5296466
1,103,1,2,13561.75,137.4798043
1,104,1,2,13581.9999999999,137.4798043
1,105,1,2,13626.5,139.9199627
1,105,1,1,13633.5833999999,137.0434467
1,106,1,5,13738.8334,136.0885518
1,107,1,5,14001.6666999999,136.6088239
1,108,1,4,14312.0833999999,146.4428898
1,108,1,1,14320.9166999999,152.87434
1,108,1,6,14322.0833999999,155.5223174
1,109,1,5,14330.75,146.2321957
1,109,1,2,14336.9166999999,139.5231535
1,109,1,4,14337.8333999999,146.4428898
1,109,1,3,14340.1666999999,138.8925034
1,110,1,2,14361.5,137.1631962
1,111,1,6,14537.75,141.3180813
1,112,1,2,14710.8334,151.8105797
1,112,1,1,14711.5833999999,150.4283284
1,112,1,3,14723,140.5700779
1,112,1,6,14727.6666999999,140.7854653
1,112,1,4,14728.6666999999,142.5115145
1,112,1,5,14730.9166999999,139.1364738
1,113,1,4,14804.4166999999,141.8472743
1,113,1,3,14808.1666999999,137.6613798
1,113,1,5,14813.9166999999,138.3595747
1,113,1,2,14821.25,137.555183
1,113,1,1,14823.5834,142.4052016
1,114,1,1,14958.9166999999,150.8471467
1,114,1,2,14967.25,143.7937311
1,114,1,6,14974,139.2108492
1,114,1,3,14975.5833999999,139.1632561
1,114,1,4,14977.8333999999,145.5758855
1,114,1,5,14978.4166999999,135.6313928
1,115,1,4,15289.7499999999,146.9394999
1,115,1,5,15293.9999999999,142.6862245
1,116,1,6,15306.25,138.0163562
1,116,1,2,15312.4999999999,136.9943051
1,116,1,1,15328.3333999999,135.9487313
1,117,1,1,15434.6666999999,137.3047485
1,118,1,4,15489.3334,143.1126102
1,118,1,5,15489.9999999999,143.0937649
1,118,1,3,15498.9166999999,134.1351877
1,118,1,6,15500.4999999999,139.1625244
1,119,1,4,15620.8333999999,142.4819389
1,119,1,5,15624.4999999999,140.8912714
1,119,1,3,15628.1666999999,139.3852198
1,120,1,2,15653.4999999999,140.1952884
1,120,1,1,15670.1666999999,137.2148394
1,121,1,3,15890.5,135.6356074
1,122,1,1,15914.6666999999,138.3969725
1,123,1,4,15978.6666999999,143.0679328
1,123,1,5,15982,140.2008176
1,123,1,3,15986.25,138.0779817
1,124,1,1,16256.8333999999,139.6905581
1,125,1,6,16387.5,137.2726471
1,126,1,3,16557.9166999999,135.3680784
1,127,1,2,16771.7499999999,135.8385786
1,127,1,4,16791.8334,140.2680593
1,128,1,2,16796.8334,135.0515169
1,128,1,6,16830.75,137.8981561
1,129,1,6,16853.3333999999,137.8981561
1,130,1,5,16941.4999999999,154.1471442
1,130,1,4,16944.6666999999,147.0884802
1,130,1,2,16949.7499999999,152.5998228
1,130,1,1,16950.4166999999,152.0925089
1,130,1,6,16951.75,144.0056583
1,131,1,3,16956.3334,142.6474183
1,132,1,5,17256.8333999999,136.2013522
1,133,1,4,17346.5833999999,147.0693938
1,133,1,5,17350.5833999999,143.0061454
1,133,1,3,17354.6666999999,139.4028487
1,134,1,6,17363.0834,137.0767122
1,134,1,2,17368.5833999999,138.2661964
1,134,1,1,17381.1666999999,136.768422
1,135,1,6,17398.3334,136.2530414
1,136,1,4,17558.7499999999,147.5155995
1,136,1,3,17562.25,146.5807793
1,136,1,5,17569,140.4890787
1,136,1,1,17578.6666999999,143.1089117
1,137,1,5,17594,143.8270176
1,138,1,6,17616.9166999999,141.3624848
1,139,1,4,17780,147.450744
1,139,1,5,17783.9166999999,140.8674851
1,139,1,3,17788.4166999999,138.1735075
1,140,1,6,17808.25,135.215265
1,140,1,2,17814.1666999999,140.5016414
1,140,1,1,17814.6666999999,135.6743575
1,141,1,2,17841.9166999999,140.5016414
1,142,1,4,17979,142.3057494
1,142,1,5,17979.75,141.38713
1,142,1,3,17989.1666999999,133.9857687
1,142,1,6,17989.9166999999,140.2709487
1,143,1,3,18400.9166999999,135.255755
1,144,1,2,18581.5833999999,135.4569869
1,144,1,3,18583.6666999999,132.584027
1,145,1,2,18619.3334,136.8281791
1,145,1,3,18619.75,135.4661475
1,146,1,1,18644.1666999999,135.7618495
1,147,1,2,19154.3334,136.074336
1,147,1,1,19171.1666999999,136.4260489
1,148,1,2,19176.2499999999,136.074336
1,149,1,1,19193.7499999999,151.9959292
1,149,1,5,19207.6666999999,147.6208277
1,150,1,1,19215.6666999999,151.9959292
1,150,1,6,19216.9166999999,154.913136
1,150,1,2,19232.0834,137.5059323
1,150,1,4,19232.5,144.7354335
1,150,1,3,19234.9166999999,137.550584
1,151,1,2,19276.5,136.3089164
1,152,1,2,19503.5833999999,136.3043973
1,152,1,3,19505.4999999999,133.0274274
1,152,1,1,19519.1666999999,137.2814832
1,152,1,6,19521.1666999999,137.8851275
1,153,1,2,19522.2499999999,136.3043973
1,153,1,3,19525.9166999999,133.0274274
1,153,1,5,19533.0833999999,135.2663987
1,153,1,1,19538.6666999999,137.2814832
1,154,1,6,19544.5834,136.1876846
1,155,1,1,19612.4166999999,151.942698
1,155,1,2,19621.5834,151.8967202
1,155,1,4,19632.5834,146.3307799
1,155,1,3,19633.25,140.9283115
1,156,1,6,19637.9999999999,144.0730063
1,156,1,5,19641.1666999999,143.0458737
1,157,1,3,19729.9166999999,134.6192316
1,157,1,6,19747,139.1007694
1,158,1,1,19783.6666999999,150.6608687
1,158,1,2,19791.9999999999,144.0174116
1,158,1,6,19798.4999999999,138.6942867
1,158,1,3,19800,141.2496144
1,158,1,5,19802.25,138.2397363
1,158,1,4,19802.4166999999,146.7855039
1,159,1,3,19852.2499999999,133.5269857
1,160,1,6,20008.6666999999,136.0232139
1,160,1,5,20016.0834,135.5040665
1,160,1,2,20038.5833999999,136.3329386
1,161,1,1,20042.1666999999,136.6327394
1,161,1,3,20051.0833999999,134.2997231
1,161,1,4,20060.7499999999,136.4391154
1,162,1,1,20068.1666999999,135.4677112
1,163,1,4,20312.5833999999,143.2009242
1,163,1,5,20316.0833999999,140.4209891
1,163,1,3,20319.9166999999,139.9316971
1,164,1,1,20345.1666999999,136.5958247
1,165,1,4,20492.5,147.3123103
1,165,1,5,20496.4166999999,142.0001631
1,165,1,3,20501.1666999999,138.4432548
1,166,1,6,20507.7499999999,138.6543073
1,166,1,1,20512.7499999999,137.1357554
1,167,1,6,20552.6666999999,135.2690414
1,168,1,4,20637.0834,146.1929972
1,168,1,3,20640.3333999999,140.4145999
1,168,1,2,20653.4999999999,140.9506395
1,168,1,1,20656.0834,146.997212
1,169,1,5,20669.9166999999,152.4208383
1,169,1,6,20680.4166999999,165.1234326
1,170,1,2,20718.1666999999,140.9506395
1,170,1,6,20748.2499999999,146.1143785
1,171,1,3,20752.5834,134.0622695
1,171,1,1,20756.3333999999,139.2492878
1,172,1,2,21230.3334,140.5082283
1,172,1,3,21231.4166999999,134.2969169
1,172,1,1,21247.2499999999,136.4656276
1,172,1,5,21253.9999999999,137.236132
1,173,1,2,21311.9166999999,152.4228445
1,173,1,1,21312.4166999999,151.2429112
1,173,1,3,21315.4166999999,140.6141733
1,173,1,6,21328,142.9179108
1,174,1,4,21329.0834,145.5462054
1,174,1,5,21331.6666999999,140.7287015
1,175,1,2,21426.75,140.1668365
1,175,1,3,21427.0833999999,134.300984
1,176,1,3,21450.8334,135.0121537
1,177,1,1,21477.2499999999,137.9299302
1,178,1,1,21540.4166999999,151.6545901
1,178,1,2,21548.75,144.4436432
1,178,1,6,21555.2499999999,140.8329206
1,178,1,3,21556.8334,140.6043119
1,178,1,4,21559.1666999999,147.0644119
1,178,1,5,21559.2499999999,138.4036667
1,179,1,2,21686.5833999999,136.830515
1,179,1,3,21688.5834,135.1793272
1,180,1,2,21708.7499999999,136.830515
1,180,1,3,21712.9166999999,135.1793272
1,181,1,3,21932.75,134.5213948
1,182,1,4,22195.3333999999,151.1956911
1,182,1,5,22199.0834,143.6807208
1,183,1,6,22210.5833999999,143.471914
1,184,1,6,22281.8333999999,139.6243663
1,185,1,4,22421.75,143.9310631
1,185,1,5,22422.1666999999,143.7131102
1,185,1,3,22431.1666999999,137.1104729
1,185,1,6,22432.4166999999,142.7980258
1,186,1,2,22445.5,135.2649213
1,187,1,6,22498.6666999999,137.2705841
1,188,1,6,22821.5833999999,140.0690247
1,189,1,4,23208.5,142.8474818
1,189,1,3,23211.9999999999,138.1235194
1,189,1,5,23217.4166999999,138.4127303
1,189,1,2,23225.6666999999,137.1697128
1,189,1,1,23227.6666999999,142.0264563
1,190,1,1,23362.7499999999,153.3243187
1,190,1,6,23363.9166999999,155.8954487
1,190,1,5,23372.4166999999,144.9605247
1,190,1,4,23379.4166999999,149.6191269
1,190,1,3,23381.4166999999,143.6437154
1,191,1,2,23382.9166999999,141.2781774
1,192,1,2,23402.4166999999,141.2781774
1,193,1,2,23488.1666999999,136.4314948
1,194,1,4,23624.1666999999,147.7417014
1,194,1,5,23628.1666999999,140.4105758
1,194,1,3,23632.3333999999,141.2460327
1,195,1,6,23639.75,138.4788036
1,195,1,1,23643.9999999999,139.3217021
1,195,1,2,23645.6666999999,139.7843416
1,196,1,4,23834.5834,146.5722064
1,196,1,5,23838.1666999999,145.9414878
1,196,1,1,23854.4166999999,142.7561942
1,197,1,6,23854.9999999999,141.8712625
1,198,1,1,23882.9166999999,142.7561942
1,199,1,5,23975.75,151.5428708
1,199,1,4,23978.9166999999,142.1034781
1,199,1,6,23985.75,144.8916587
1,199,1,3,23989.6666999999,137.080979
1,199,1,1,23993.75,142.9784624
1,200,1,6,24186.1666999999,165.6303969
1,200,1,5,24194.6666999999,153.0749996
1,200,1,1,24203.2499999999,145.7125737
1,200,1,4,24208.2499999999,142.3127661
1,201,1,3,24218.4166999999,136.4423708
1,202,1,2,24497,152.5220228
1,202,1,1,24497.6666999999,151.3804945
1,202,1,3,24509.3334,142.0923556
1,202,1,6,24513.75,142.9561795
1,202,1,4,24515.0833999999,144.5465266
1,202,1,5,24516.7499999999,142.691222
1,203,1,1,24752,150.8759512
1,203,1,2,24760.4166999999,143.7727925
1,203,1,6,24767.2499999999,139.6860809
1,203,1,3,24768.6666999999,137.9959636
1,203,1,4,24770.9166999999,147.2073807
1,203,1,5,24771.5834,138.6704824
1,204,1,5,25120.5833999999,136.9086043
1,205,1,2,25423.25,148.6073481
1,206,1,6,25700.8334,138.9449469
1,207,1,6,25882.4166999999,138.5385306
1,208,1,6,26018.4999999999,142.3640579
1,208,1,1,26022.4166999999,137.8929616
1,209,1,4,26104,147.2874555
1,209,1,1,26123.2499999999,145.761045
1,210,1,2,26175.5834,151.6323875
1,211,1,2,26228.9166999999,151.7415657
1,211,1,1,26229.4166999999,151.7495533
1,211,1,3,26240.8334,138.5360156
1,211,1,6,26245.4166999999,142.6573195
1,211,1,4,26247.0834,143.0156395
1,211,1,5,26248.4166999999,141.5851687
1,212,1,4,26449.6666999999,149.862064
1,212,1,5,26453.8333999999,143.0941678
1,212,1,3,26458.3333999999,139.522455
1,213,1,6,26465.6666999999,139.3340424
1,214,1,6,26503,137.194586
1,215,1,4,26614.75,143.8312926
1,215,1,5,26618.2499999999,140.7368295
1,215,1,3,26622.3333999999,138.1737995
1,215,1,2,26635.3333999999,137.5888799
1,216,1,1,26652.4999999999,136.6609441
1,217,1,1,26692.4166999999,139.7953556
1,217,1,5,26696.1666999999,136.6386439
1,218,1,6,26731.5834,138.1564491
1,219,1,4,26959.6666999999,144.9647247
1,219,1,5,26963.0834,154.6948985
1,219,1,3,26967.5,137.0864386
1,220,1,6,27003.1666999999,146.7494858
1,220,1,1,27011.3333999999,141.1254198
1,221,1,1,27320.4166999999,142.8353198
1,222,1,3,27464.9999999999,138.0103679
1,222,1,2,27465.4999999999,139.7612927
1,223,1,6,27536.1666999999,138.7648127
1,224,1,6,27556.5833999999,138.1395017
1,225,1,3,27717.4166999999,135.936015
1,225,1,2,27717.8333999999,137.0451988
1,226,1,6,27815.3333999999,165.0523302
1,226,1,5,27823.7499999999,153.8527666
1,226,1,1,27832.5834,146.0510018
1,226,1,4,27837.5834,139.1246501
1,226,1,2,27848.5834,138.3902462
1,227,1,2,27973.1666999999,151.8658658
1,227,1,1,27973.8333999999,151.3215322
1,227,1,3,27985.1666999999,142.5074672
1,227,1,6,27990.0833999999,143.6189366
1,227,1,4,27990.6666999999,145.0044502
1,227,1,5,27993.0834,141.679443
1,228,1,6,28343.5,139.2508902
1,229,1,5,28397.5,136.3408907
1,230,1,4,28530.7499999999,142.0001823
1,230,1,5,28531.7499999999,141.8490919
1,230,1,3,28541.75,133.951209
1,230,1,6,28542.1666999999,141.3002397
1,231,1,4,28620.3334,145.3021763
1,231,1,5,28624.1666999999,142.7021155
1,231,1,3,28628.4999999999,139.8996614
1,232,1,1,28644.6666999999,136.3822994
1,232,1,2,28644.8333999999,138.0815505
1,233,1,2,28667.4166999999,136.9142569
1,234,1,4,28888.4999999999,146.0206045
1,234,1,5,28889.4999999999,144.3748373
1,235,1,4,29069.4166999999,149.5573384
1,235,1,5,29073.4166999999,141.3895839
1,235,1,3,29077.75,144.5609344
1,236,1,1,29097.5,153.2043551
1,236,1,6,29099.9166999999,141.4365656
1,236,1,2,29105.6666999999,145.5495542
1,237,1,1,29160.2499999999,151.731692
1,237,1,6,29161.4166999999,154.1655462
1,237,1,5,29169.9166999999,143.7640956
1,237,1,4,29176.9166999999,144.1794097
1,237,1,2,29177.1666999999,137.1535356
1,237,1,3,29179.6666999999,138.2247992
1,238,1,5,29197.3334,141.9525034
1,238,1,4,29204.1666999999,143.5268982
1,239,1,4,29287.4166999999,142.6896311
1,239,1,5,29290.7499999999,139.4931011
1,239,1,3,29294.5834,137.5059731
1,240,1,2,29471.75,136.7572255
1,241,1,4,29533.75,144.6552109
1,241,1,3,29537.4999999999,139.0172741
1,241,1,5,29542.8334,139.9266388
1,241,1,2,29550.9166999999,138.9365419
1,241,1,1,29552.9999999999,144.1857415
1,242,1,4,29600.4999999999,144.3568217
1,242,1,5,29603.8333999999,139.6716743
1,242,1,3,29607.9166999999,139.0172741
1,243,1,6,29901.7499999999,138.7816635
1,244,1,6,30094.9999999999,139.700852
1,245,1,2,30158.4166999999,138.3156069
1,245,1,3,30159.5834,132.4402353
1,245,1,1,30174.1666999999,139.3225667
1,245,1,6,30189.5834,139.5802906
1,246,1,2,30474.4166999999,137.4906311
1,246,1,1,30490.4166999999,137.0161977
1,247,1,5,30590.9999999999,152.331842
1,247,1,4,30594.1666999999,142.2035664
1,247,1,6,30601.25,145.1808176
1,248,1,3,30605.75,133.7884179
1,248,1,1,30609.8334,137.0329797
1,249,1,1,30888.75,140.1489854
1,250,1,6,30964.5833999999,165.9083559
1,250,1,5,30973.1666999999,153.6375466
1,250,1,1,30981.6666999999,146.0156451
1,250,1,4,30986.8333999999,140.1147627
1,250,1,2,30997.8333999999,137.7604106
1,251,1,3,31048.75,133.4667199
1,251,1,4,31059.3333999999,138.7542789
1,252,1,2,31213,138.0446184
1,252,1,3,31219.5,137.7800436
1,253,1,2,31233.9166999999,136.4402935
1,253,1,1,31240.3334,136.6428257
1,253,1,4,31254.4999999999,136.5768552
1,254,1,4,31396.5834,146.6376845
1,254,1,5,31400.5,143.6840961
1,254,1,3,31405,138.7663497
1,254,1,1,31417.9999999999,136.9233662
1,255,1,2,31450.75,136.2646974
1,256,1,6,31517.0834,139.2574244
1,257,1,4,31593.7499999999,142.0928359
1,257,1,5,31594.2499999999,141.889089
1,257,1,3,31603.0834,137.2002331
1,258,1,6,31615.3334,140.8950754
1,259,1,2,31798.0833999999,153.1981951
1,259,1,1,31798.8333999999,151.3926052
1,259,1,3,31810.1666999999,140.8342594
1,259,1,6,31814.5834,144.4779302
1,259,1,4,31815.75,144.6619389
1,259,1,5,31817.9999999999,141.9212775
1,260,1,4,32227.7499999999,145.5558242
1,260,1,5,32231.4999999999,141.8109427
1,261,1,5,32305,137.8859346
1,262,1,3,32353.8333999999,132.7103906
1,263,1,4,32432.8334,141.3734757
1,263,1,3,32436.6666999999,138.0586553
1,263,1,5,32441.9166999999,140.6330032
1,263,1,2,32450.6666999999,144.282311
1,263,1,1,32452.6666999999,139.707973
1,264,1,5,32589.8334,154.6838591
1,264,1,4,32592.8333999999,149.6233406
1,264,1,6,32600.0833999999,145.2297815
1,265,1,3,32604.1666999999,141.1604992
1,265,1,1,32608.1666999999,140.3466023
1,266,1,2,32626.5,137.9941771
1,267,1,1,32691.3334,139.4154025
1,268,1,1,32885.25,151.732392
1,268,1,6,32886.4166999999,156.0784903
1,268,1,5,32894.9999999999,145.8700449
1,268,1,2,32901.4166999999,140.1642902
1,268,1,4,32901.9166999999,144.9820244
1,268,1,3,32904.1666999999,140.6008053
1,269,1,2,32925.9166999999,137.8116451
1,270,1,6,33224.1666999999,141.8392161
1,271,1,2,33348.5,143.0124255
1,271,1,3,33348.9166999999,134.6304164
1,272,1,2,33558.5834,144.3661805
1,273,1,3,33573.7499999999,134.9702141
1,273,1,1,33589.9166999999,135.8379266
1,274,1,6,33807.9999999999,140.8369979
1,275,1,4,33925.9166999999,144.2025534
1,275,1,5,33926.6666999999,143.0738733
1,275,1,6,33937.1666999999,141.1319543
1,276,1,1,34038.5833999999,152.547723
1,277,1,2,34065.75,151.2052389
1,277,1,4,34068.8333999999,147.4721984
1,277,1,3,34077.5833999999,140.0364459
1,277,1,6,34082.1666999999,144.1440415
1,278,1,5,34085.5833999999,140.97961
1,279,1,1,34235.3334,150.6437905
1,279,1,2,34243.5833999999,144.4270006
1,279,1,6,34250.6666999999,140.1798984
1,279,1,3,34251.8333999999,138.9087877
1,279,1,4,34254.25,145.2308673
1,279,1,5,34254.3334,137.2421553
1,280,1,6,34451.0833999999,165.3616924
1,280,1,5,34459.7499999999,151.5590296
